sensor,date,time,Density,Flow,Speed
S124,21/01/2013,9:00 am,6.130327,1242,54.63032
S124,21/01/2013,9:30 am,5.9478207,1214,54.070473
S124,21/01/2013,10:00 am,6.3976545,1332,54.769356
S124,21/01/2013,10:30 am,6.3264236,1302,54.302166
S124,21/01/2013,11:00 am,6.88913,1384,54.256706
S124,21/01/2013,11:30 am,8.002657,1608,54.14004
S124,21/01/2013,Noon,7.470551,1594,55.710262
S124,21/01/2013,12:30 pm,8.159831,1748,55.348076
S124,21/01/2013,1:00 pm,8.695634,1892,56.78213
S124,21/01/2013,1:30 pm,8.625552,1886,56.15195
S124,21/01/2013,2:00 pm,9.263531,2040,57.08244
S124,21/01/2013,2:30 pm,11.119691,2524,57.19576
S124,21/01/2013,3:00 pm,12.037413,2732,57.03695
S124,21/01/2013,3:30 pm,12.94254,2998,58.037888
S124,21/01/2013,4:00 pm,13.683865,3194,58.31663
S124,21/01/2013,4:30 pm,15.279787,3548,58.338955
S124,21/01/2013,5:00 pm,14.449056,3356,58.58711
S124,21/01/2013,5:30 pm,13.44862,3108,58.184635
S124,21/01/2013,6:00 pm,11.956144,2698,56.859882
S124,21/01/2013,6:30 pm,10.155011,2280,56.6699
S124,21/01/2013,7:00 pm,8.2562895,1832,56.00211
S124,21/01/2013,7:30 pm,7.3274026,1650,57.968826
S124,21/01/2013,8:00 pm,6.292198,1402,56.487576
S124,21/01/2013,8:30 pm,6.1567073,1402,57.946117
S124,21/01/2013,9:00 pm,5.817197,1276,56.482323
S124,21/01/2013,9:30 pm,5.3848596,1230,57.4193
S124,21/01/2013,10:00 pm,6.170463,1388,57.600174
S124,21/01/2013,10:30 pm,4.7263517,1032,56.222816
S124,21/01/2013,11:00 pm,3.7125854,832,58.528698
S124,21/01/2013,11:30 pm,3.2207572,694,56.47254
S124,21/01/2013,Midnight,3.0884504,662,55.556286
S124,22/01/2013,12:30 am,2.06601,440,55.976448
S124,22/01/2013,1:00 am,1.5480553,306,54.757572
S124,22/01/2013,1:30 am,1.3629615,260,55.138
S124,22/01/2013,2:00 am,0.60421526,138,58.709114
S124,22/01/2013,2:30 am,0.73765904,148,55.30507
S124,22/01/2013,3:00 am,0.76778793,148,52.680477
S124,22/01/2013,3:30 am,0.6345798,134,56.824207
S124,22/01/2013,4:00 am,0.8268708,140,48.52519
S124,22/01/2013,4:30 am,0.9947732,190,54.59926
S124,22/01/2013,5:00 am,1.3157202,272,57.892998
S124,22/01/2013,5:30 am,2.1556382,438,56.548527
S124,22/01/2013,6:00 am,4.299589,930,56.444027
S124,22/01/2013,6:30 am,5.483084,1156,55.454994
S124,22/01/2013,7:00 am,7.124014,1596,57.110497
S124,22/01/2013,7:30 am,9.139147,1998,56.37819
S124,22/01/2013,8:00 am,8.860574,2030,58.52289
S124,22/01/2013,8:30 am,7.868304,1774,57.684643
S124,22/01/2013,9:00 am,6.980493,1534,56.67015
S124,22/01/2013,9:30 am,7.106535,1524,56.10255
S124,22/01/2013,10:00 am,7.264247,1532,55.629116
S124,22/01/2013,10:30 am,6.972724,1406,55.028313
S124,22/01/2013,11:00 am,7.024046,1482,55.391384
S124,22/01/2013,11:30 am,7.876485,1612,54.833164
S124,22/01/2013,Noon,8.245248,1694,55.19092
S124,22/01/2013,12:30 pm,7.837256,1674,56.10108
S124,22/01/2013,1:00 pm,9.040228,1954,55.81141
S124,22/01/2013,1:30 pm,9.251464,2002,55.466125
S124,22/01/2013,2:00 pm,10.334819,2270,56.06124
S124,22/01/2013,2:30 pm,10.640851,2354,56.715904
S124,22/01/2013,3:00 pm,12.720264,2884,57.313763
S124,22/01/2013,3:30 pm,13.945074,3226,58.46592
S124,22/01/2013,4:00 pm,15.302413,3580,58.788704
S124,22/01/2013,4:30 pm,16.743656,3938,59.006783
S124,22/01/2013,5:00 pm,16.62015,3916,59.070015
S124,22/01/2013,5:30 pm,16.535837,3824,58.12333
S124,22/01/2013,6:00 pm,14.438298,3286,57.380203
S124,22/01/2013,6:30 pm,12.640981,2880,57.302467
S124,22/01/2013,7:00 pm,10.142238,2292,57.22411
S124,22/01/2013,7:30 pm,8.346808,1906,57.709553
S124,22/01/2013,8:00 pm,7.4499073,1706,57.8112
S124,22/01/2013,8:30 pm,7.172271,1638,58.070293
S124,22/01/2013,9:00 pm,7.2585177,1650,57.4897
S124,22/01/2013,9:30 pm,7.586118,1728,57.51818
S124,22/01/2013,10:00 pm,7.2379165,1652,57.793728
S124,22/01/2013,10:30 pm,7.9580708,1830,57.990498
S124,22/01/2013,11:00 pm,4.4106355,1000,58.840466
S124,22/01/2013,11:30 pm,3.3338504,744,57.092236
S124,22/01/2013,Midnight,3.6074164,752,55.560616
S124,23/01/2013,12:30 am,2.500743,512,55.16439
S124,23/01/2013,1:00 am,1.4803319,316,54.989685
S124,23/01/2013,1:30 am,1.3851858,270,55.02291
S124,23/01/2013,2:00 am,1.1388313,228,55.44656
S124,23/01/2013,2:30 am,0.9420756,184,54.548454
S124,23/01/2013,3:00 am,1.0224946,192,51.64626
S124,23/01/2013,3:30 am,0.8029644,150,52.75474
S124,23/01/2013,4:00 am,0.72087497,134,56.40899
S124,23/01/2013,4:30 am,1.033769,198,53.058483
S124,23/01/2013,5:00 am,1.6494632,298,53.190872
S124,23/01/2013,5:30 am,2.5481882,480,52.687614
S124,23/01/2013,6:00 am,4.8145194,956,52.24365
S124,23/01/2013,6:30 am,5.658055,1160,55.042057
S124,23/01/2013,7:00 am,7.653719,1660,55.970036
S124,23/01/2013,7:30 am,8.4691925,1846,55.397293
S124,23/01/2013,8:00 am,9.214449,2050,57.426735
S124,23/01/2013,8:30 am,8.042067,1794,56.98536
S124,23/01/2013,9:00 am,8.300189,1826,56.57821
S124,23/01/2013,9:30 am,7.296529,1476,53.94787
S124,23/01/2013,10:00 am,7.5227017,1520,53.740856
S124,23/01/2013,10:30 am,8.272626,1628,52.25536
S124,23/01/2013,11:00 am,7.3943934,1452,53.316246
S124,23/01/2013,11:30 am,8.317514,1682,54.576008
S124,23/01/2013,Noon,7.670257,1628,56.133076
S124,23/01/2013,12:30 pm,9.301156,1976,54.758663
S124,23/01/2013,1:00 pm,9.3433695,2016,56.025436
S124,23/01/2013,1:30 pm,10.262919,2158,54.794743
S124,23/01/2013,2:00 pm,10.333711,2186,54.27782
S124,23/01/2013,2:30 pm,11.25185,2486,56.181507
S124,23/01/2013,3:00 pm,13.121566,2886,55.94685
S124,23/01/2013,3:30 pm,14.935873,3378,56.951572
S124,23/01/2013,4:00 pm,15.825235,3626,57.94251
S124,23/01/2013,4:30 pm,16.950884,3894,58.036457
S124,23/01/2013,5:00 pm,17.164211,3966,58.14416
S124,23/01/2013,5:30 pm,16.005526,3686,57.852825
S124,23/01/2013,6:00 pm,15.266398,3424,56.794945
S124,23/01/2013,6:30 pm,12.963538,2900,56.404644
S124,23/01/2013,7:00 pm,11.209458,2526,56.755608
S124,23/01/2013,7:30 pm,8.714764,1958,56.792976
S124,23/01/2013,8:00 pm,8.18137,1830,57.264915
S124,23/01/2013,8:30 pm,8.144289,1850,57.16002
S124,23/01/2013,9:00 pm,7.4019914,1654,56.586464
S124,23/01/2013,9:30 pm,8.183765,1854,57.082985
S124,23/01/2013,10:00 pm,6.5713105,1488,58.18187
S124,23/01/2013,10:30 pm,5.222147,1180,57.119152
S124,23/01/2013,11:00 pm,4.9353805,1140,58.97153
S124,23/01/2013,11:30 pm,4.1650553,910,56.472713
S124,23/01/2013,Midnight,3.55883,782,56.567684
S124,24/01/2013,12:30 am,2.5426812,516,56.205334
S124,24/01/2013,1:00 am,1.8101147,368,55.87629
S124,24/01/2013,1:30 am,1.6065857,312,53.857727
S124,24/01/2013,2:00 am,1.327253,272,55.508606
S124,24/01/2013,2:30 am,1.3065941,250,54.59099
S124,24/01/2013,3:00 am,0.87959856,172,53.67753
S124,24/01/2013,3:30 am,0.7594911,142,54.95095
S124,24/01/2013,4:00 am,0.77054435,150,53.82452
S124,24/01/2013,4:30 am,1.2719281,228,51.545612
S124,24/01/2013,5:00 am,1.4174134,280,55.752087
S124,24/01/2013,5:30 am,2.3650374,468,54.164055
S124,24/01/2013,6:00 am,3.8921046,846,56.919395
S124,24/01/2013,6:30 am,5.5396395,1184,56.15357
S124,24/01/2013,7:00 am,7.7086387,1718,56.951717
S124,24/01/2013,7:30 am,7.6969557,1766,58.213722
S124,24/01/2013,8:00 am,8.893605,2050,58.634743
S124,24/01/2013,8:30 am,8.442737,1910,58.631435
S124,24/01/2013,9:00 am,7.677634,1680,57.1562
S124,24/01/2013,9:30 am,7.178388,1508,55.905525
S124,24/01/2013,10:00 am,7.437602,1584,56.43281
S124,24/01/2013,10:30 am,7.0807314,1478,55.74223
S124,24/01/2013,11:00 am,7.9637585,1610,52.93475
S124,24/01/2013,11:30 am,7.737414,1614,55.175167
S124,24/01/2013,Noon,8.479544,1776,55.152447
S124,24/01/2013,12:30 pm,9.537135,2040,55.37699
S124,24/01/2013,1:00 pm,9.290637,2004,55.88862
S124,24/01/2013,1:30 pm,10.210266,2214,55.5002
S124,24/01/2013,2:00 pm,10.771048,2350,56.099415
S124,24/01/2013,2:30 pm,11.832797,2630,56.375553
S124,24/01/2013,3:00 pm,13.669986,3090,57.627712
S124,24/01/2013,3:30 pm,14.298606,3312,58.21874
S124,24/01/2013,4:00 pm,16.561857,3840,58.279606
S124,24/01/2013,4:30 pm,17.26299,4018,58.533276
S124,24/01/2013,5:00 pm,16.974302,3976,58.979477
S124,24/01/2013,5:30 pm,16.303612,3808,58.376453
S124,24/01/2013,6:00 pm,13.963231,3206,57.613197
S124,24/01/2013,6:30 pm,12.676971,2940,58.184223
S124,24/01/2013,7:00 pm,10.189657,2376,58.83563
S124,24/01/2013,7:30 pm,8.598302,1954,57.43535
S124,24/01/2013,8:00 pm,8.574438,1960,57.972736
S124,24/01/2013,8:30 pm,8.0974655,1854,58.12856
S124,24/01/2013,9:00 pm,7.794893,1776,57.804787
S124,24/01/2013,9:30 pm,7.9564433,1844,58.196423
S124,24/01/2013,10:00 pm,6.3902693,1492,58.674137
S124,24/01/2013,10:30 pm,5.85379,1312,57.979927
S124,24/01/2013,11:00 pm,4.1512337,948,58.2769
S124,24/01/2013,11:30 pm,4.180489,912,56.48595
S124,24/01/2013,Midnight,3.7137098,826,57.468388
S124,25/01/2013,12:30 am,2.67585,574,56.45765
S124,25/01/2013,1:00 am,1.7454385,376,56.316025
S124,25/01/2013,1:30 am,1.8180623,344,50.83134
S124,25/01/2013,2:00 am,1.2574406,242,56.027866
S124,25/01/2013,2:30 am,1.0377837,218,56.593872
S124,25/01/2013,3:00 am,1.0816189,204,53.58959
S124,25/01/2013,3:30 am,0.95351535,196,56.41067
S124,25/01/2013,4:00 am,1.0694844,192,55.518955
S124,25/01/2013,4:30 am,1.2735238,234,59.278008
S124,25/01/2013,5:00 am,1.8766733,358,56.022537
S124,25/01/2013,5:30 am,2.4143484,478,55.104435
S124,25/01/2013,6:00 am,3.9263341,834,56.534054
S124,25/01/2013,6:30 am,5.1022415,1130,56.855717
S124,25/01/2013,7:00 am,7.6899967,1716,57.39574
S124,25/01/2013,7:30 am,7.993792,1844,58.678364
S124,25/01/2013,8:00 am,9.57697,2200,58.535774
S124,25/01/2013,8:30 am,8.725047,1926,57.20928
S124,25/01/2013,9:00 am,8.201357,1708,54.70142
S124,25/01/2013,9:30 am,7.7676167,1568,54.5318
S124,25/01/2013,10:00 am,7.988835,1650,54.330322
S124,25/01/2013,10:30 am,7.837555,1630,55.678276
S124,25/01/2013,11:00 am,8.186924,1712,55.12055
S124,25/01/2013,11:30 am,8.683675,1852,55.259487
S124,25/01/2013,Noon,8.849698,1920,55.768818
S124,25/01/2013,12:30 pm,10.117022,2154,54.85053
S124,25/01/2013,1:00 pm,10.220956,2260,56.433617
S124,25/01/2013,1:30 pm,10.849371,2380,55.92246
S124,25/01/2013,2:00 pm,11.383464,2548,56.47419
S124,25/01/2013,2:30 pm,14.134994,3150,56.28977
S124,25/01/2013,3:00 pm,13.81891,3160,57.48808
S124,25/01/2013,3:30 pm,14.425071,3350,58.516666
S124,25/01/2013,4:00 pm,15.40565,3616,58.92223
S124,25/01/2013,4:30 pm,16.91225,3890,58.163933
S124,25/01/2013,5:00 pm,16.72547,3888,58.292313
S124,25/01/2013,5:30 pm,16.21153,3728,57.799885
S124,25/01/2013,6:00 pm,15.029302,3376,56.41274
S124,25/01/2013,6:30 pm,12.687771,2928,57.80741
S124,25/01/2013,7:00 pm,11.403789,2608,57.31049
S124,25/01/2013,7:30 pm,11.333909,2560,56.694946
S124,25/01/2013,8:00 pm,8.4408,1926,57.474808
S124,25/01/2013,8:30 pm,7.572584,1720,57.518696
S124,25/01/2013,9:00 pm,7.394433,1668,57.26823
S124,25/01/2013,9:30 pm,8.418735,1918,57.332256
S124,25/01/2013,10:00 pm,8.182896,1878,57.433212
S124,25/01/2013,10:30 pm,8.260926,1890,57.640873
S124,25/01/2013,11:00 pm,5.824251,1324,57.614513
S124,25/01/2013,11:30 pm,5.007665,1154,59.298336
S124,25/01/2013,Midnight,4.9038386,1122,58.394688
S124,26/01/2013,12:30 am,3.7376463,814,56.10075
S124,26/01/2013,1:00 am,3.048423,668,56.421482
S124,26/01/2013,1:30 am,2.518212,538,57.011387
S124,26/01/2013,2:00 am,2.038812,460,58.639755
S124,26/01/2013,2:30 am,2.3999093,518,56.917816
S124,26/01/2013,3:00 am,1.9825686,434,57.791775
S124,26/01/2013,3:30 am,1.3443455,292,57.30077
S124,26/01/2013,4:00 am,1.1657516,254,56.308117
S124,26/01/2013,4:30 am,1.1836799,250,58.790085
S124,26/01/2013,5:00 am,1.0066618,206,56.406387
S124,26/01/2013,5:30 am,1.1756731,246,57.291824
S124,26/01/2013,6:00 am,1.4710509,338,60.044308
S124,26/01/2013,6:30 am,1.7612221,402,59.805084
S124,26/01/2013,7:00 am,2.5864677,572,57.559345
S124,26/01/2013,7:30 am,3.2070823,702,57.046047
S124,26/01/2013,8:00 am,4.205339,968,58.531425
S124,26/01/2013,8:30 am,4.508701,1034,59.510006
S124,26/01/2013,9:00 am,5.0430846,1194,60.48423
S124,26/01/2013,9:30 am,5.8521795,1358,59.581985
S124,26/01/2013,10:00 am,6.4265294,1510,59.80402
S124,26/01/2013,10:30 am,6.596678,1566,60.028202
S124,26/01/2013,11:00 am,7.1930804,1688,59.945457
S124,26/01/2013,11:30 am,8.157457,1912,59.328068
S124,26/01/2013,Noon,8.842497,2084,59.630806
S124,26/01/2013,12:30 pm,9.609035,2256,59.26051
S124,26/01/2013,1:00 pm,9.143309,2166,59.524025
S124,26/01/2013,1:30 pm,9.509876,2262,59.72311
S124,26/01/2013,2:00 pm,10.36475,2476,60.10813
S124,26/01/2013,2:30 pm,10.435525,2418,58.6066
S124,26/01/2013,3:00 pm,10.462774,2480,59.45875
S124,26/01/2013,3:30 pm,10.311636,2450,59.424587
S124,26/01/2013,4:00 pm,11.011781,2638,59.916954
S124,26/01/2013,4:30 pm,10.648051,2528,59.604122
S124,26/01/2013,5:00 pm,11.065632,2612,59.14606
S124,26/01/2013,5:30 pm,11.07094,2574,58.268555
S124,26/01/2013,6:00 pm,11.158445,2578,57.91582
S124,26/01/2013,6:30 pm,10.322147,2404,58.459423
S124,26/01/2013,7:00 pm,9.21755,2112,57.2984
S124,26/01/2013,7:30 pm,8.4385195,1942,57.712948
S124,26/01/2013,8:00 pm,7.3876805,1722,58.930115
S124,26/01/2013,8:30 pm,7.8311963,1826,58.623554
S124,26/01/2013,9:00 pm,7.5154023,1760,58.232853
S124,26/01/2013,9:30 pm,8.554104,1990,58.27969
S124,26/01/2013,10:00 pm,8.847856,2060,58.089706
S124,26/01/2013,10:30 pm,8.034669,1838,57.311275
S124,26/01/2013,11:00 pm,6.900175,1598,58.566414
S124,26/01/2013,11:30 pm,5.505879,1278,58.269855
S124,26/01/2013,Midnight,5.139079,1174,57.60559
S124,27/01/2013,12:30 am,3.93719,908,58.46439
S124,27/01/2013,1:00 am,2.9350927,670,57.76581
S124,27/01/2013,1:30 am,2.6949618,608,57.945576
S124,27/01/2013,2:00 am,2.4506798,566,58.17812
S124,27/01/2013,2:30 am,2.7429314,628,58.285076
S124,27/01/2013,3:00 am,1.921868,438,57.448666
S124,27/01/2013,3:30 am,1.3714668,312,57.493412
S124,27/01/2013,4:00 am,1.2614684,288,59.95376
S124,27/01/2013,4:30 am,0.743027,170,59.459354
S124,27/01/2013,5:00 am,0.9330205,208,59.394833
S124,27/01/2013,5:30 am,0.8668087,190,59.096725
S124,27/01/2013,6:00 am,1.2275232,280,57.762737
S124,27/01/2013,6:30 am,1.2622478,286,58.909603
S124,27/01/2013,7:00 am,1.6367484,382,59.795486
S124,27/01/2013,7:30 am,2.101398,482,58.9661
S124,27/01/2013,8:00 am,2.728921,644,60.153927
S124,27/01/2013,8:30 am,2.795714,658,60.257164
S124,27/01/2013,9:00 am,3.6585996,866,61.67078
S124,27/01/2013,9:30 am,3.5153491,834,59.902527
S124,27/01/2013,10:00 am,4.7103806,1106,59.407497
S124,27/01/2013,10:30 am,5.763503,1384,60.02521
S124,27/01/2013,11:00 am,6.3973665,1526,59.934685
S124,27/01/2013,11:30 am,6.585896,1574,60.1435
S124,27/01/2013,Noon,7.2051225,1750,60.70292
S124,27/01/2013,12:30 pm,8.130659,1922,59.928665
S124,27/01/2013,1:00 pm,8.60047,1954,57.415565
S124,27/01/2013,1:30 pm,9.297049,1938,52.291218
S124,27/01/2013,2:00 pm,10.298876,1906,47.0129
S124,27/01/2013,2:30 pm,10.672987,1846,43.41956
S124,27/01/2013,3:00 pm,11.248849,1798,40.65386
S124,27/01/2013,3:30 pm,9.940355,1524,40.58671
S124,27/01/2013,4:00 pm,9.4714575,1288,36.410583
S124,27/01/2013,4:30 pm,12.814427,1644,33.602936
S124,27/01/2013,5:00 pm,9.986145,1610,41.25265
S124,27/01/2013,5:30 pm,8.302403,1490,45.727657
S124,27/01/2013,6:00 pm,8.355638,1460,45.04934
S124,27/01/2013,6:30 pm,6.843316,1276,48.167835
S124,27/01/2013,7:00 pm,5.6098332,1050,48.081444
S124,27/01/2013,7:30 pm,5.7397723,1018,46.01052
S124,27/01/2013,8:00 pm,6.24544,1036,43.456676
S124,27/01/2013,8:30 pm,5.542916,904,42.303143
S124,27/01/2013,9:00 pm,4.8042393,786,42.93419
S124,27/01/2013,9:30 pm,4.5747356,802,45.17969
S124,27/01/2013,10:00 pm,4.0803537,744,47.648335
S124,27/01/2013,10:30 pm,4.291774,798,48.661186
S124,27/01/2013,11:00 pm,3.1075542,594,49.443325
S124,27/01/2013,11:30 pm,2.544483,508,51.05462
S124,27/01/2013,Midnight,2.4416587,500,53.112823
S124,28/01/2013,12:30 am,2.1446083,422,51.07076
S124,28/01/2013,1:00 am,1.7221258,342,52.82903
S124,28/01/2013,1:30 am,1.2680643,236,51.450882
S124,28/01/2013,2:00 am,0.96751463,174,50.356712
S124,28/01/2013,2:30 am,0.76010805,154,54.045902
S124,28/01/2013,3:00 am,0.8364659,154,50.214657
S124,28/01/2013,3:30 am,0.83732593,150,52.54383
S124,28/01/2013,4:00 am,0.8133205,150,53.012882
S124,28/01/2013,4:30 am,1.1380445,216,54.490402
S124,28/01/2013,5:00 am,1.7396426,328,50.978706
S124,28/01/2013,5:30 am,2.3996835,490,55.2794
S124,28/01/2013,6:00 am,3.765502,794,55.25099
S124,28/01/2013,6:30 am,6.058812,1232,53.474754
S124,28/01/2013,7:00 am,7.4433126,1576,54.148457
S124,28/01/2013,7:30 am,8.123687,1760,55.242485
S124,28/01/2013,8:00 am,8.866401,1960,56.19457
S124,28/01/2013,8:30 am,8.328034,1738,53.90204
S124,28/01/2013,9:00 am,7.751436,1612,54.356564
S124,28/01/2013,9:30 am,7.521963,1480,52.54521
S124,28/01/2013,10:00 am,7.3887386,1508,53.74969
S124,28/01/2013,10:30 am,7.470816,1470,52.73025
S124,28/01/2013,11:00 am,7.8100085,1580,53.48307
S124,28/01/2013,11:30 am,7.8966775,1642,54.143234
S124,28/01/2013,Noon,8.171637,1682,53.77018
S124,28/01/2013,12:30 pm,9.45069,1934,52.70068
S124,28/01/2013,1:00 pm,8.884522,1890,56.221634
S124,28/01/2013,1:30 pm,8.681445,1880,56.075264
S124,28/01/2013,2:00 pm,10.546785,2280,55.171623
S124,28/01/2013,2:30 pm,11.510732,2508,55.76815
S124,28/01/2013,3:00 pm,12.292303,2816,57.545147
S124,28/01/2013,3:30 pm,14.28345,3280,57.773903
S124,28/01/2013,4:00 pm,15.097988,3518,58.456657
S124,28/01/2013,4:30 pm,16.841267,3914,58.165176
S124,28/01/2013,5:00 pm,16.516638,3840,58.494324
S124,28/01/2013,5:30 pm,16.37297,3728,57.308914
S124,28/01/2013,6:00 pm,14.086227,3126,56.005642
S124,28/01/2013,6:30 pm,12.407136,2734,55.690845
S124,28/01/2013,7:00 pm,9.637469,2170,56.38072
S124,28/01/2013,7:30 pm,8.7200775,1882,53.947456
S124,28/01/2013,8:00 pm,7.668806,1646,54.389328
S124,28/01/2013,8:30 pm,7.323772,1636,56.17694
S124,28/01/2013,9:00 pm,6.8790507,1502,56.08531
S124,28/01/2013,9:30 pm,7.353964,1642,56.348366
S124,28/01/2013,10:00 pm,6.0577693,1364,57.51189
S124,28/01/2013,10:30 pm,5.2181735,1130,55.801437
S124,28/01/2013,11:00 pm,4.079428,880,55.729923
S124,28/01/2013,11:30 pm,3.3904202,716,55.4501
S124,28/01/2013,Midnight,3.3230383,704,54.752003
S124,29/01/2013,12:30 am,2.3247194,472,53.329468
S124,29/01/2013,1:00 am,1.8136004,322,49.258457
S124,29/01/2013,1:30 am,1.3716056,280,52.087315
S124,29/01/2013,2:00 am,1.4699391,258,50.333405
S124,29/01/2013,2:30 am,1.072296,178,49.55754
S124,29/01/2013,3:00 am,1.0072467,170,48.163223
S124,29/01/2013,3:30 am,0.8112146,148,51.025795
S124,29/01/2013,4:00 am,0.98578477,164,49.451454
S124,29/01/2013,4:30 am,0.97337455,170,54.94212
S124,29/01/2013,5:00 am,1.6120347,314,58.65586
S124,29/01/2013,5:30 am,2.3361883,470,53.0377
S124,29/01/2013,6:00 am,4.3059573,894,54.290245
S124,29/01/2013,6:30 am,5.7531857,1148,52.35558
S124,29/01/2013,7:00 am,7.954131,1630,52.839417
S124,29/01/2013,7:30 am,8.0724745,1712,54.00825
S124,29/01/2013,8:00 am,8.848012,1948,56.038296
S124,29/01/2013,8:30 am,8.155611,1778,56.0977
S124,29/01/2013,9:00 am,8.846294,1784,53.05321
S124,29/01/2013,9:30 am,8.069481,1636,52.716206
S124,29/01/2013,10:00 am,8.004206,1612,53.435837
S124,29/01/2013,10:30 am,7.5453815,1524,53.4831
S124,29/01/2013,11:00 am,7.192891,1460,53.79352
S124,29/01/2013,11:30 am,8.609742,1730,52.491474
S124,29/01/2013,Noon,8.166728,1700,54.656662
S124,29/01/2013,12:30 pm,9.120152,1874,53.789467
S124,29/01/2013,1:00 pm,9.13416,1952,55.472885
S124,29/01/2013,1:30 pm,9.385656,1976,54.123753
S124,29/01/2013,2:00 pm,9.967221,2166,55.130436
S124,29/01/2013,2:30 pm,12.05708,2630,55.70295
S124,29/01/2013,3:00 pm,12.233648,2734,56.561382
S124,29/01/2013,3:30 pm,13.905346,3158,57.149364
S124,29/01/2013,4:00 pm,16.102676,3698,58.15496
S124,29/01/2013,4:30 pm,16.621964,3872,58.537354
S124,29/01/2013,5:00 pm,17.00649,3952,58.392296
S124,29/01/2013,5:30 pm,16.022224,3688,58.01707
S124,29/01/2013,6:00 pm,14.543086,3268,56.45417
S124,29/01/2013,6:30 pm,11.626796,2596,56.41655
S124,29/01/2013,7:00 pm,10.679528,2362,55.65968
S124,29/01/2013,7:30 pm,9.021315,2016,56.606922
S124,29/01/2013,8:00 pm,8.275831,1804,55.426746
S124,29/01/2013,8:30 pm,8.281385,1818,55.52534
S124,29/01/2013,9:00 pm,6.9804606,1548,56.524464
S124,29/01/2013,9:30 pm,8.145703,1862,57.374306
S124,29/01/2013,10:00 pm,8.174444,1842,56.804703
S124,29/01/2013,10:30 pm,10.462659,2342,56.565178
S124,29/01/2013,11:00 pm,5.202134,1174,56.848984
S124,29/01/2013,11:30 pm,3.9496799,868,56.43062
S124,29/01/2013,Midnight,3.6325023,772,55.17178
S124,30/01/2013,12:30 am,2.2919776,490,56.487583
S124,30/01/2013,1:00 am,1.9557,408,55.52085
S124,30/01/2013,1:30 am,1.4062625,286,54.807343
S124,30/01/2013,2:00 am,1.1007706,226,55.94514
S124,30/01/2013,2:30 am,1.0697658,208,51.72591
S124,30/01/2013,3:00 am,0.92455494,176,54.405968
S124,30/01/2013,3:30 am,0.74142396,146,55.76943
S124,30/01/2013,4:00 am,1.0919588,192,51.45016
S124,30/01/2013,4:30 am,1.0642258,196,58.15286
S124,30/01/2013,5:00 am,1.6384735,338,56.66602
S124,30/01/2013,5:30 am,2.666401,566,55.787205
S124,30/01/2013,6:00 am,4.368755,900,56.13796
S124,30/01/2013,6:30 am,5.473494,1202,56.36044
S124,30/01/2013,7:00 am,7.945767,1724,55.67418
S124,30/01/2013,7:30 am,8.253361,1858,57.40012
S124,30/01/2013,8:00 am,9.119674,2080,57.750034
S124,30/01/2013,8:30 am,7.8005805,1694,56.48564
S124,30/01/2013,9:00 am,8.148386,1730,55.140324
S124,30/01/2013,9:30 am,7.210936,1482,54.596485
S124,30/01/2013,10:00 am,7.786647,1572,53.74001
S124,30/01/2013,10:30 am,7.608365,1572,53.948257
S124,30/01/2013,11:00 am,8.1616745,1660,54.122116
S124,30/01/2013,11:30 am,7.937426,1638,54.398037
S124,30/01/2013,Noon,8.252415,1724,54.026653
S124,30/01/2013,12:30 pm,8.890167,1920,55.613953
S124,30/01/2013,1:00 pm,8.232555,1802,56.34103
S124,30/01/2013,1:30 pm,9.0472975,1926,54.705887
S124,30/01/2013,2:00 pm,10.526247,2316,55.7989
S124,30/01/2013,2:30 pm,11.9283495,2544,54.394108
S124,30/01/2013,3:00 pm,13.863739,3100,56.547344
S124,30/01/2013,3:30 pm,15.256801,3522,57.99773
S124,30/01/2013,4:00 pm,16.044386,3712,58.0953
S124,30/01/2013,4:30 pm,17.42709,4076,58.774136
S124,30/01/2013,5:00 pm,17.20871,4050,59.02906
S124,30/01/2013,5:30 pm,16.509039,3794,57.737804
S124,30/01/2013,6:00 pm,14.26695,3236,57.14078
S124,30/01/2013,6:30 pm,12.931321,2888,56.327538
S124,30/01/2013,7:00 pm,10.1723795,2294,56.698
S124,30/01/2013,7:30 pm,8.789938,1982,57.0132
S124,30/01/2013,8:00 pm,7.7638144,1704,55.95982
S124,30/01/2013,8:30 pm,8.271539,1834,56.47672
S124,30/01/2013,9:00 pm,8.146387,1806,56.01455
S124,30/01/2013,9:30 pm,8.12881,1888,58.734993
S124,30/01/2013,10:00 pm,6.656635,1498,57.034267
S124,30/01/2013,10:30 pm,8.719102,1958,57.072628
S124,30/01/2013,11:00 pm,6.0771103,1400,57.630276
S124,30/01/2013,11:30 pm,3.7003753,820,57.29933
S124,30/01/2013,Midnight,3.720763,798,56.139843
S124,31/01/2013,12:30 am,2.4379861,516,56.230637
S124,31/01/2013,1:00 am,1.979238,382,52.85949
S124,31/01/2013,1:30 am,1.1745331,248,57.316383
S124,31/01/2013,2:00 am,1.2847084,266,54.37488
S124,31/01/2013,2:30 am,1.1173762,208,52.639767
S124,31/01/2013,3:00 am,1.1094241,206,50.322018
S124,31/01/2013,3:30 am,0.8137505,146,52.19929
S124,31/01/2013,4:00 am,1.0963143,206,53.646873
S124,31/01/2013,4:30 am,0.96769524,184,52.428967
S124,31/01/2013,5:00 am,1.3911915,288,57.674244
S124,31/01/2013,5:30 am,2.521293,522,55.374084
